review,rating,date,bank,source,sentiment,confidence
Love the new UI updates. Everything is seamless and responsive.,5,2026-05-06,BOA,Google Play,POSITIVE,0.9998515844345093
App features are okay but the notifications lag behind considerably.,2,2026-02-28,Dashen,Google Play,NEGATIVE,0.9940475225448608
Excellent mobile application! Best fintech app in Ethiopia right now.,5,2026-03-24,Dashen,Google Play,POSITIVE,0.9998102784156799
Decent app but needs a dark mode option and a better dashboard layout.,3,2026-04-30,Dashen,Google Play,NEGATIVE,0.9961382746696472
Highly secure and extremely user friendly interface. Perfect job.,5,2026-03-02,Dashen,Google Play,POSITIVE,0.9997780919075012
Works smoothly on my phone. Fingerprint login is a great addition.,4,2026-04-12,Dashen,Google Play,POSITIVE,0.9994304776191711
The mobile app transfers fail often. Customer service doesn't help.,2,2026-02-04,Dashen,Google Play,NEGATIVE,0.9989086389541626
Love the new UI updates. Everything is seamless and responsive.,5,2026-01-17,Dashen,Google Play,POSITIVE,0.9998515844345093
The system is down completely when I try to pay at a merchant counter.,1,2026-02-08,Dashen,Google Play,NEGATIVE,0.9997826218605042
Love the new UI updates. Everything is seamless and responsive.,5,2026-03-22,Dashen,Google Play,POSITIVE,0.9998515844345093
The system is down completely when I try to pay at a merchant counter.,1,2026-02-25,Dashen,Google Play,NEGATIVE,0.9997826218605042
Fantastic banking experience. Transactions are instant and reliable.,5,2026-05-05,Dashen,Google Play,POSITIVE,0.9998776912689209
Decent app but needs a dark mode option and a better dashboard layout.,3,2026-02-07,Dashen,Google Play,NEGATIVE,0.9961382746696472
Excellent mobile application! Best fintech app in Ethiopia right now.,5,2026-01-11,Dashen,Google Play,POSITIVE,0.9998102784156799
Reliable app for daily banking transactions. Recommended.,4,2026-01-09,Dashen,Google Play,POSITIVE,0.9996591806411743
Easy to send money to other banks. Good work on the features.,4,2026-02-15,Dashen,Google Play,POSITIVE,0.9997137188911438
Love the new UI updates. Everything is seamless and responsive.,5,2026-01-05,Dashen,Google Play,POSITIVE,0.9998515844345093
Worst app ever. OTP code takes forever to arrive on my phone.,1,2026-04-11,Dashen,Google Play,NEGATIVE,0.9997976422309875
Excellent mobile application! Best fintech app in Ethiopia right now.,5,2026-03-20,Dashen,Google Play,POSITIVE,0.9998102784156799
Super fast transaction processing. Saved me a lot of time.,5,2026-01-02,Dashen,Google Play,POSITIVE,0.9696264863014221
Excellent mobile application! Best fintech app in Ethiopia right now.,5,2026-04-17,Dashen,Google Play,POSITIVE,0.9998102784156799
Very slow authentication process. Fix the login screen loop.,1,2026-04-16,Dashen,Google Play,NEGATIVE,0.9994550347328186
App keeps crashing after the latest update. Very frustrating.,1,2026-04-05,Dashen,Google Play,NEGATIVE,0.9988941550254822
App keeps crashing after the latest update. Very frustrating.,1,2026-04-24,Dashen,Google Play,NEGATIVE,0.9988941550254822
Takes too long to load my balance statement. Needs optimization.,2,2026-02-09,Dashen,Google Play,NEGATIVE,0.9996730089187622
Takes too long to load my balance statement. Needs optimization.,2,2026-02-06,Dashen,Google Play,NEGATIVE,0.9996730089187622
Super fast transaction processing. Saved me a lot of time.,5,2026-01-08,Dashen,Google Play,POSITIVE,0.9696264863014221
Fantastic banking experience. Transactions are instant and reliable.,5,2026-04-30,Dashen,Google Play,POSITIVE,0.9998776912689209
Excellent mobile application! Best fintech app in Ethiopia right now.,5,2026-04-25,Dashen,Google Play,POSITIVE,0.9998102784156799
Excellent mobile application! Best fintech app in Ethiopia right now.,5,2026-04-16,Dashen,Google Play,POSITIVE,0.9998102784156799
Fantastic banking experience. Transactions are instant and reliable.,5,2026-04-18,Dashen,Google Play,POSITIVE,0.9998776912689209
"Good app, transfer speed is much faster now after the recent update.",4,2026-03-13,Dashen,Google Play,POSITIVE,0.9989547729492188
It is okay but Telebirr is much faster than this app interface.,3,2026-01-04,Dashen,Google Play,POSITIVE,0.9967328310012817
Reliable app for daily banking transactions. Recommended.,4,2026-03-03,Dashen,Google Play,POSITIVE,0.9996591806411743
Love the new UI updates. Everything is seamless and responsive.,5,2026-01-24,Dashen,Google Play,POSITIVE,0.9998515844345093
Very slow authentication process. Fix the login screen loop.,1,2026-01-11,Dashen,Google Play,NEGATIVE,0.9994550347328186
Very convenient for paying utility bills from home. Satisfied.,4,2026-04-08,Dashen,Google Play,POSITIVE,0.9979442954063416
Worst app ever. OTP code takes forever to arrive on my phone.,1,2026-05-08,Dashen,Google Play,NEGATIVE,0.9997976422309875
App keeps crashing after the latest update. Very frustrating.,1,2026-02-16,Dashen,Google Play,NEGATIVE,0.9988941550254822
Excellent mobile application! Best fintech app in Ethiopia right now.,5,2026-02-26,Dashen,Google Play,POSITIVE,0.9998102784156799
Very slow authentication process. Fix the login screen loop.,1,2026-04-13,Dashen,Google Play,NEGATIVE,0.9994550347328186
Love the new UI updates. Everything is seamless and responsive.,5,2026-02-13,Dashen,Google Play,POSITIVE,0.9998515844345093
The mobile app transfers fail often. Customer service doesn't help.,2,2026-03-09,Dashen,Google Play,NEGATIVE,0.9989086389541626
App features are okay but the notifications lag behind considerably.,2,2026-05-09,Dashen,Google Play,NEGATIVE,0.9940475225448608
Super fast transaction processing. Saved me a lot of time.,5,2026-03-11,Dashen,Google Play,POSITIVE,0.9696264863014221
Reliable app for daily banking transactions. Recommended.,4,2026-04-16,Dashen,Google Play,POSITIVE,0.9996591806411743
Takes too long to load my balance statement. Needs optimization.,2,2026-05-02,Dashen,Google Play,NEGATIVE,0.9996730089187622
Decent app but needs a dark mode option and a better dashboard layout.,3,2026-02-14,Dashen,Google Play,NEGATIVE,0.9961382746696472
"Good app, transfer speed is much faster now after the recent update.",4,2026-03-27,Dashen,Google Play,POSITIVE,0.9989547729492188
Worst app ever. OTP code takes forever to arrive on my phone.,1,2026-04-14,Dashen,Google Play,NEGATIVE,0.9997976422309875
The system is down completely when I try to pay at a merchant counter.,1,2026-05-08,Dashen,Google Play,NEGATIVE,0.9997826218605042
Worst app ever. OTP code takes forever to arrive on my phone.,1,2026-03-26,Dashen,Google Play,NEGATIVE,0.9997976422309875
"It works sometimes, but mostly gives a connection timeout error.",2,2026-04-14,Dashen,Google Play,NEGATIVE,0.9973056316375732
Super fast transaction processing. Saved me a lot of time.,5,2026-03-02,Dashen,Google Play,POSITIVE,0.9696264863014221
The system is down completely when I try to pay at a merchant counter.,1,2026-01-17,Dashen,Google Play,NEGATIVE,0.9997826218605042
Love the new UI updates. Everything is seamless and responsive.,5,2026-03-06,Dashen,Google Play,POSITIVE,0.9998515844345093
Worst app ever. OTP code takes forever to arrive on my phone.,1,2026-02-09,Dashen,Google Play,NEGATIVE,0.9997976422309875
Reliable app for daily banking transactions. Recommended.,4,2026-04-08,Dashen,Google Play,POSITIVE,0.9996591806411743
"It works sometimes, but mostly gives a connection timeout error.",2,2026-01-04,Dashen,Google Play,NEGATIVE,0.9973056316375732
Worst app ever. OTP code takes forever to arrive on my phone.,1,2026-02-09,Dashen,Google Play,NEGATIVE,0.9997976422309875
Takes too long to load my balance statement. Needs optimization.,2,2026-01-27,Dashen,Google Play,NEGATIVE,0.9996730089187622
The system is down completely when I try to pay at a merchant counter.,1,2026-05-07,Dashen,Google Play,NEGATIVE,0.9997826218605042
Unable to transfer money. It says transaction failed but takes my balance.,1,2026-01-07,Dashen,Google Play,NEGATIVE,0.9984906911849976
Worst app ever. OTP code takes forever to arrive on my phone.,1,2026-01-25,Dashen,Google Play,NEGATIVE,0.9997976422309875
The user interface is confusing. It takes too many steps to send money.,2,2026-04-19,Dashen,Google Play,NEGATIVE,0.999772846698761
Unable to transfer money. It says transaction failed but takes my balance.,1,2026-04-15,Dashen,Google Play,NEGATIVE,0.9984906911849976
Very slow authentication process. Fix the login screen loop.,1,2026-05-07,Dashen,Google Play,NEGATIVE,0.9994550347328186
Easy to send money to other banks. Good work on the features.,4,2026-02-08,Dashen,Google Play,POSITIVE,0.9997137188911438
Reliable app for daily banking transactions. Recommended.,4,2026-02-06,Dashen,Google Play,POSITIVE,0.9996591806411743
"Good app, transfer speed is much faster now after the recent update.",4,2026-04-28,Dashen,Google Play,POSITIVE,0.9989547729492188
Average app. It serves the basic purpose of checking balances.,3,2026-03-21,Dashen,Google Play,NEGATIVE,0.9823229908943176
Love the new UI updates. Everything is seamless and responsive.,5,2026-02-26,Dashen,Google Play,POSITIVE,0.9998515844345093
Unable to transfer money. It says transaction failed but takes my balance.,1,2026-03-08,Dashen,Google Play,NEGATIVE,0.9984906911849976
Super fast transaction processing. Saved me a lot of time.,5,2026-01-13,Dashen,Google Play,POSITIVE,0.9696264863014221
Fantastic banking experience. Transactions are instant and reliable.,5,2026-04-13,Dashen,Google Play,POSITIVE,0.9998776912689209
It is okay but Telebirr is much faster than this app interface.,3,2026-03-18,Dashen,Google Play,POSITIVE,0.9967328310012817
Reliable app for daily banking transactions. Recommended.,4,2026-03-27,Dashen,Google Play,POSITIVE,0.9996591806411743
Love the new UI updates. Everything is seamless and responsive.,5,2026-02-17,Dashen,Google Play,POSITIVE,0.9998515844345093
Takes too long to load my balance statement. Needs optimization.,2,2026-01-03,Dashen,Google Play,NEGATIVE,0.9996730089187622
Super fast transaction processing. Saved me a lot of time.,5,2026-03-12,Dashen,Google Play,POSITIVE,0.9696264863014221
Super fast transaction processing. Saved me a lot of time.,5,2026-02-11,Dashen,Google Play,POSITIVE,0.9696264863014221
Highly secure and extremely user friendly interface. Perfect job.,5,2026-04-28,Dashen,Google Play,POSITIVE,0.9997780919075012
App features are okay but the notifications lag behind considerably.,2,2026-01-17,Dashen,Google Play,NEGATIVE,0.9940475225448608
Worst app ever. OTP code takes forever to arrive on my phone.,1,2026-03-09,Dashen,Google Play,NEGATIVE,0.9997976422309875
Unable to transfer money. It says transaction failed but takes my balance.,1,2026-04-02,Dashen,Google Play,NEGATIVE,0.9984906911849976
Very slow authentication process. Fix the login screen loop.,1,2026-05-10,Dashen,Google Play,NEGATIVE,0.9994550347328186
Service is acceptable but transaction fees are getting too high.,3,2026-03-24,Dashen,Google Play,NEGATIVE,0.9991235136985779
Fantastic banking experience. Transactions are instant and reliable.,5,2026-05-03,Dashen,Google Play,POSITIVE,0.9998776912689209
Super fast transaction processing. Saved me a lot of time.,5,2026-03-07,Dashen,Google Play,POSITIVE,0.9696264863014221
Unable to transfer money. It says transaction failed but takes my balance.,1,2026-03-30,Dashen,Google Play,NEGATIVE,0.9984906911849976
Unable to transfer money. It says transaction failed but takes my balance.,1,2026-02-22,Dashen,Google Play,NEGATIVE,0.9984906911849976
Worst app ever. OTP code takes forever to arrive on my phone.,1,2026-03-13,Dashen,Google Play,NEGATIVE,0.9997976422309875
Excellent mobile application! Best fintech app in Ethiopia right now.,5,2026-04-08,Dashen,Google Play,POSITIVE,0.9998102784156799
Very slow authentication process. Fix the login screen loop.,1,2026-05-07,Dashen,Google Play,NEGATIVE,0.9994550347328186
App keeps crashing after the latest update. Very frustrating.,1,2026-03-18,Dashen,Google Play,NEGATIVE,0.9988941550254822
Super fast transaction processing. Saved me a lot of time.,5,2026-05-06,Dashen,Google Play,POSITIVE,0.9696264863014221
App features are okay but the notifications lag behind considerably.,2,2026-02-24,Dashen,Google Play,NEGATIVE,0.9940475225448608
Service is acceptable but transaction fees are getting too high.,3,2026-02-01,Dashen,Google Play,NEGATIVE,0.9991235136985779
Easy to send money to other banks. Good work on the features.,4,2026-03-19,Dashen,Google Play,POSITIVE,0.9997137188911438
Service is acceptable but transaction fees are getting too high.,3,2026-04-24,Dashen,Google Play,NEGATIVE,0.9991235136985779
Reliable app for daily banking transactions. Recommended.,4,2026-01-23,Dashen,Google Play,POSITIVE,0.9996591806411743
Excellent mobile application! Best fintech app in Ethiopia right now.,5,2026-04-07,Dashen,Google Play,POSITIVE,0.9998102784156799
"Good app, transfer speed is much faster now after the recent update.",4,2026-02-15,Dashen,Google Play,POSITIVE,0.9989547729492188
It is okay but Telebirr is much faster than this app interface.,3,2026-01-24,Dashen,Google Play,POSITIVE,0.9967328310012817
App keeps crashing after the latest update. Very frustrating.,1,2026-03-25,Dashen,Google Play,NEGATIVE,0.9988941550254822
Transfer is fine but airtime topup is completely broken right now.,3,2026-02-01,Dashen,Google Play,NEGATIVE,0.9915052056312561
Very slow authentication process. Fix the login screen loop.,1,2026-04-14,Dashen,Google Play,NEGATIVE,0.9994550347328186
Love the new UI updates. Everything is seamless and responsive.,5,2026-03-29,Dashen,Google Play,POSITIVE,0.9998515844345093
App features are okay but the notifications lag behind considerably.,2,2026-01-16,Dashen,Google Play,NEGATIVE,0.9940475225448608
Love the new UI updates. Everything is seamless and responsive.,5,2026-03-01,Dashen,Google Play,POSITIVE,0.9998515844345093
Decent app but needs a dark mode option and a better dashboard layout.,3,2026-04-25,Dashen,Google Play,NEGATIVE,0.9961382746696472
Easy to send money to other banks. Good work on the features.,4,2026-01-13,Dashen,Google Play,POSITIVE,0.9997137188911438
Average app. It serves the basic purpose of checking balances.,3,2026-01-18,Dashen,Google Play,NEGATIVE,0.9823229908943176
The mobile app transfers fail often. Customer service doesn't help.,2,2026-01-28,Dashen,Google Play,NEGATIVE,0.9989086389541626
"Good app, transfer speed is much faster now after the recent update.",4,2026-01-13,Dashen,Google Play,POSITIVE,0.9989547729492188
App features are okay but the notifications lag behind considerably.,2,2026-02-09,Dashen,Google Play,NEGATIVE,0.9940475225448608
The system is down completely when I try to pay at a merchant counter.,1,2026-02-01,Dashen,Google Play,NEGATIVE,0.9997826218605042
Transfer is fine but airtime topup is completely broken right now.,3,2026-03-31,Dashen,Google Play,NEGATIVE,0.9915052056312561
